eps_fp,eps_tp,tau_fp,tau_tp,tau_final
0.28,0.18,0.28066784143447876,0.44459840655326843,0.44459840655326843
0.28,0.19,0.28066784143447876,0.4492764174938202,0.4492764174938202
0.28,0.2,0.28066784143447876,0.45281803607940674,0.45281803607940674
0.28,0.21,0.28066784143447876,0.45662403106689453,0.45662403106689453
0.28,0.22,0.28066784143447876,0.46143150329589844,0.46143150329589844
0.28,0.23,0.28066784143447876,0.4650297164916992,0.4650297164916992
0.28,0.24,0.28066784143447876,0.46998530626296997,0.46998530626296997
0.28,0.25,0.28066784143447876,0.473291277885437,0.473291277885437
0.28,0.26,0.28066784143447876,0.47672128677368164,0.47672128677368164
0.28,0.27,0.28066784143447876,0.48006686568260193,0.48006686568260193
0.28,0.28,0.28066784143447876,0.48308706283569336,0.48308706283569336
0.28,0.29,0.28066784143447876,0.4861908257007599,0.4861908257007599
0.29,0.01,0.2782413363456726,0.3121652901172638,0.3121652901172638
0.29,0.02,0.2782413363456726,0.32712268829345703,0.32712268829345703
0.29,0.03,0.2782413363456726,0.3401259481906891,0.3401259481906891
0.29,0.04,0.2782413363456726,0.3515838384628296,0.3515838384628296
0.29,0.05,0.2782413363456726,0.35885384678840637,0.35885384678840637
0.29,0.06,0.2782413363456726,0.3687959909439087,0.3687959909439087
0.29,0.07,0.2782413363456726,0.37521296739578247,0.37521296739578247
0.29,0.08,0.2782413363456726,0.3830002248287201,0.3830002248287201
0.29,0.09,0.2782413363456726,0.39082932472229004,0.39082932472229004
0.29,0.1,0.2782413363456726,0.3987773358821869,0.3987773358821869
0.29,0.11,0.2782413363456726,0.4047017991542816,0.4047017991542816
0.29,0.12,0.2782413363456726,0.41200897097587585,0.41200897097587585
0.29,0.13,0.2782413363456726,0.417283296585083,0.417283296585083
0.29,0.14,0.2782413363456726,0.42354804277420044,0.42354804277420044
0.29,0.15,0.2782413363456726,0.4286336898803711,0.4286336898803711
0.29,0.16,0.2782413363456726,0.43381446599960327,0.43381446599960327
0.29,0.17,0.2782413363456726,0.43911486864089966,0.43911486864089966
0.29,0.18,0.2782413363456726,0.44459840655326843,0.44459840655326843
0.29,0.19,0.2782413363456726,0.4492764174938202,0.4492764174938202
0.29,0.2,0.2782413363456726,0.45281803607940674,0.45281803607940674
0.29,0.21,0.2782413363456726,0.45662403106689453,0.45662403106689453
0.29,0.22,0.2782413363456726,0.46143150329589844,0.46143150329589844
0.29,0.23,0.2782413363456726,0.4650297164916992,0.4650297164916992
0.29,0.24,0.2782413363456726,0.46998530626296997,0.46998530626296997
0.29,0.25,0.2782413363456726,0.473291277885437,0.473291277885437
0.29,0.26,0.2782413363456726,0.47672128677368164,0.47672128677368164
0.29,0.27,0.2782413363456726,0.48006686568260193,0.48006686568260193
0.29,0.28,0.2782413363456726,0.48308706283569336,0.48308706283569336
0.29,0.29,0.2782413363456726,0.4861908257007599,0.4861908257007599
